2.825222015380859375e+00 -7.048577308654785156e+00 7.000000000000000000e+00
3.329003524780273438e+01 -3.498991966247558594e+00 1.000000000000000000e+00
2.819679737091064453e+00 -7.045313835144042969e+00 7.000000000000000000e+00
3.330457305908203125e+01 -3.517158508300781250e+00 1.000000000000000000e+00
-1.474661064147949219e+01 -2.397197723388671875e+01 4.000000000000000000e+00
1.606192970275878906e+01 2.110057258605957031e+01 2.000000000000000000e+00
2.830536127090454102e+00 -7.042709827423095703e+00 7.000000000000000000e+00
1.131992530822753906e+01 -4.806929397583007812e+01 0.000000000000000000e+00
-1.475011539459228516e+01 -2.398767471313476562e+01 4.000000000000000000e+00
-8.167295455932617188e+00 3.992724990844726562e+01 5.000000000000000000e+00
-3.636141967773437500e+01 -6.272380828857421875e+00 3.000000000000000000e+00
2.824908971786499023e+00 -7.041966438293457031e+00 7.000000000000000000e+00
1.607029533386230469e+01 2.107166099548339844e+01 2.000000000000000000e+00
-8.172883033752441406e+00 3.992807388305664062e+01 5.000000000000000000e+00
2.823378801345825195e+00 -7.056003093719482422e+00 7.000000000000000000e+00
1.608328056335449219e+01 2.109129333496093750e+01 2.000000000000000000e+00
-3.635173797607421875e+01 -6.275697231292724609e+00 3.000000000000000000e+00
2.825874328613281250e+00 -7.052500247955322266e+00 7.000000000000000000e+00
1.604689025878906250e+01 2.108676719665527344e+01 2.000000000000000000e+00
2.845639467239379883e+00 -7.055193424224853516e+00 7.000000000000000000e+00
1.605963516235351562e+01 2.107739639282226562e+01 2.000000000000000000e+00
-3.634042358398437500e+01 -6.251162052154541016e+00 3.000000000000000000e+00
1.129512023925781250e+01 -4.811473464965820312e+01 0.000000000000000000e+00
-1.474398040771484375e+01 -2.397314453125000000e+01 4.000000000000000000e+00
2.827984571456909180e+00 -7.049403667449951172e+00 7.000000000000000000e+00
1.123630523681640625e+01 -4.812013626098632812e+01 0.000000000000000000e+00
3.327412414550781250e+01 -3.531491994857788086e+00 1.000000000000000000e+00
-1.473896789550781250e+01 -2.397145080566406250e+01 4.000000000000000000e+00
3.328649520874023438e+01 -3.545569896697998047e+00 1.000000000000000000e+00
-8.179766654968261719e+00 3.993539810180664062e+01 5.000000000000000000e+00
-1.474186325073242188e+01 -2.400184440612792969e+01 4.000000000000000000e+00
-1.691898155212402344e+01 1.039501762390136719e+01 6.000000000000000000e+00
1.131764125823974609e+01 -4.806721496582031250e+01 0.000000000000000000e+00
-3.634557342529296875e+01 -6.256836891174316406e+00 3.000000000000000000e+00
-1.691890525817871094e+01 1.038850879669189453e+01 6.000000000000000000e+00
1.130187988281250000e+01 -4.809369277954101562e+01 0.000000000000000000e+00
1.606787300109863281e+01 2.112445640563964844e+01 2.000000000000000000e+00
-3.633990859985351562e+01 -6.246524333953857422e+00 3.000000000000000000e+00
-1.475435829162597656e+01 -2.399434661865234375e+01 4.000000000000000000e+00
-1.691760444641113281e+01 1.040318489074707031e+01 6.000000000000000000e+00
1.126454257965087891e+01 -4.810647964477539062e+01 0.000000000000000000e+00
1.605635833740234375e+01 2.108158302307128906e+01 2.000000000000000000e+00
-1.473874187469482422e+01 -2.399096870422363281e+01 4.000000000000000000e+00
1.135637378692626953e+01 -4.804660797119140625e+01 0.000000000000000000e+00
-1.473842239379882812e+01 -2.397677230834960938e+01 4.000000000000000000e+00
1.603403663635253906e+01 2.109110260009765625e+01 2.000000000000000000e+00
-8.170412063598632812e+00 3.992791748046875000e+01 5.000000000000000000e+00
2.830303430557250977e+00 -7.068836212158203125e+00 7.000000000000000000e+00
1.133536624908447266e+01 -4.809859848022460938e+01 0.000000000000000000e+00
3.329563903808593750e+01 -3.515115022659301758e+00 1.000000000000000000e+00
1.605820846557617188e+01 2.106354522705078125e+01 2.000000000000000000e+00
-1.475821304321289062e+01 -2.398942947387695312e+01 4.000000000000000000e+00
1.605745697021484375e+01 2.110346984863281250e+01 2.000000000000000000e+00
-1.693055725097656250e+01 1.039745330810546875e+01 6.000000000000000000e+00
2.833242177963256836e+00 -7.044573307037353516e+00 7.000000000000000000e+00
2.822679281234741211e+00 -7.066441535949707031e+00 7.000000000000000000e+00
-8.182456970214843750e+00 3.993631744384765625e+01 5.000000000000000000e+00
2.829078912734985352e+00 -7.054975032806396484e+00 7.000000000000000000e+00
1.604146957397460938e+01 2.109255409240722656e+01 2.000000000000000000e+00
-8.167936325073242188e+00 3.993658828735351562e+01 5.000000000000000000e+00
-1.475540256500244141e+01 -2.400846862792968750e+01 4.000000000000000000e+00
1.137097835540771484e+01 -4.809544372558593750e+01 0.000000000000000000e+00
3.329931640625000000e+01 -3.539976835250854492e+00 1.000000000000000000e+00
-3.637407302856445312e+01 -6.239286899566650391e+00 3.000000000000000000e+00
3.330400085449218750e+01 -3.539217472076416016e+00 1.000000000000000000e+00
2.829610347747802734e+00 -7.060893535614013672e+00 7.000000000000000000e+00
-3.634910583496093750e+01 -6.261611938476562500e+00 3.000000000000000000e+00
-8.169837951660156250e+00 3.993157577514648438e+01 5.000000000000000000e+00
-1.475208950042724609e+01 -2.397178268432617188e+01 4.000000000000000000e+00
3.329288101196289062e+01 -3.516788721084594727e+00 1.000000000000000000e+00
-8.169211387634277344e+00 3.992889785766601562e+01 5.000000000000000000e+00
3.327032852172851562e+01 -3.523491144180297852e+00 1.000000000000000000e+00
-8.166820526123046875e+00 3.992241668701171875e+01 5.000000000000000000e+00
1.136619663238525391e+01 -4.808208847045898438e+01 0.000000000000000000e+00
1.605482673645019531e+01 2.108404159545898438e+01 2.000000000000000000e+00
-8.159130096435546875e+00 3.992447280883789062e+01 5.000000000000000000e+00
-8.165291786193847656e+00 3.993924331665039062e+01 5.000000000000000000e+00
-1.691799545288085938e+01 1.039071273803710938e+01 6.000000000000000000e+00
1.128246116638183594e+01 -4.809269332885742188e+01 0.000000000000000000e+00
1.606964111328125000e+01 2.110066986083984375e+01 2.000000000000000000e+00
-3.634170150756835938e+01 -6.252059936523437500e+00 3.000000000000000000e+00
1.603589820861816406e+01 2.108153533935546875e+01 2.000000000000000000e+00
1.132049751281738281e+01 -4.806178283691406250e+01 0.000000000000000000e+00
2.834199428558349609e+00 -7.053199291229248047e+00 7.000000000000000000e+00
-3.635730743408203125e+01 -6.242957115173339844e+00 3.000000000000000000e+00
-1.691308021545410156e+01 1.038990306854248047e+01 6.000000000000000000e+00
1.604496765136718750e+01 2.111285781860351562e+01 2.000000000000000000e+00
-1.691982460021972656e+01 1.038645648956298828e+01 6.000000000000000000e+00
1.702966117858886719e+01 2.104785346984863281e+01 2.000000000000000000e+00
-8.622563362121582031e+00 4.062551498413085938e+01 5.000000000000000000e+00
-1.530898857116699219e+01 -2.468772125244140625e+01 4.000000000000000000e+00
-1.748558807373046875e+01 9.816959381103515625e+00 6.000000000000000000e+00
1.114157867431640625e+01 -4.749042510986328125e+01 0.000000000000000000e+00
-3.665013504028320312e+01 -7.427856922149658203e+00 3.000000000000000000e+00
-8.629712104797363281e+00 4.062641143798828125e+01 5.000000000000000000e+00
2.061442375183105469e+00 -7.526858329772949219e+00 7.000000000000000000e+00
-3.664548873901367188e+01 -7.424604892730712891e+00 3.000000000000000000e+00
3.386379623413085938e+01 -4.184368610382080078e+00 1.000000000000000000e+00
1.702580261230468750e+01 2.104003906250000000e+01 2.000000000000000000e+00
-3.666285705566406250e+01 -7.438066959381103516e+00 3.000000000000000000e+00
-1.749552726745605469e+01 9.808101654052734375e+00 6.000000000000000000e+00
-8.630247116088867188e+00 4.062629699707031250e+01 5.000000000000000000e+00
3.389260864257812500e+01 -4.149185657501220703e+00 1.000000000000000000e+00
-8.625495910644531250e+00 4.062570571899414062e+01 5.000000000000000000e+00
3.388629531860351562e+01 -4.166075229644775391e+00 1.000000000000000000e+00
-1.750517654418945312e+01 9.818621635437011719e+00 6.000000000000000000e+00
1.704915046691894531e+01 2.106548690795898438e+01 2.000000000000000000e+00
-1.531684970855712891e+01 -2.467023468017578125e+01 4.000000000000000000e+00
-8.622590065002441406e+00 4.062600708007812500e+01 5.000000000000000000e+00
3.389768600463867188e+01 -4.171224594116210938e+00 1.000000000000000000e+00
2.052963256835937500e+00 -7.516736984252929688e+00 7.000000000000000000e+00
-3.666873168945312500e+01 -7.418595790863037109e+00 3.000000000000000000e+00
-1.531098937988281250e+01 -2.468897247314453125e+01 4.000000000000000000e+00
-3.665281295776367188e+01 -7.437172889709472656e+00 3.000000000000000000e+00
2.053043603897094727e+00 -7.518707752227783203e+00 7.000000000000000000e+00
-3.666315078735351562e+01 -7.445086956024169922e+00 3.000000000000000000e+00
-8.622365951538085938e+00 4.062656784057617188e+01 5.000000000000000000e+00
-1.749022102355957031e+01 9.810792922973632812e+00 6.000000000000000000e+00
3.386765670776367188e+01 -4.165789604187011719e+00 1.000000000000000000e+00
1.703302574157714844e+01 2.110726737976074219e+01 2.000000000000000000e+00
-1.749654006958007812e+01 9.812730789184570312e+00 6.000000000000000000e+00
1.118409824371337891e+01 -4.748025131225585938e+01 0.000000000000000000e+00
-3.666176986694335938e+01 -7.435811042785644531e+00 3.000000000000000000e+00
-1.749176025390625000e+01 9.816923141479492188e+00 6.000000000000000000e+00
1.109706878662109375e+01 -4.748189544677734375e+01 0.000000000000000000e+00
1.703274536132812500e+01 2.100888061523437500e+01 2.000000000000000000e+00
-1.749141311645507812e+01 9.805499076843261719e+00 6.000000000000000000e+00
-1.530235671997070312e+01 -2.468818092346191406e+01 4.000000000000000000e+00
1.124334812164306641e+01 -4.749187850952148438e+01 0.000000000000000000e+00
1.702495765686035156e+01 2.106655693054199219e+01 2.000000000000000000e+00
1.702584648132324219e+01 2.105266189575195312e+01 2.000000000000000000e+00
-3.666510391235351562e+01 -7.435701370239257812e+00 3.000000000000000000e+00
2.057672500610351562e+00 -7.516186237335205078e+00 7.000000000000000000e+00
1.704939079284667969e+01 2.105587959289550781e+01 2.000000000000000000e+00
3.385770797729492188e+01 -4.174392700195312500e+00 1.000000000000000000e+00
1.701242828369140625e+01 2.106244850158691406e+01 2.000000000000000000e+00
2.052261829376220703e+00 -7.522500991821289062e+00 7.000000000000000000e+00
-8.620703697204589844e+00 4.062408828735351562e+01 5.000000000000000000e+00
1.118902397155761719e+01 -4.746641159057617188e+01 0.000000000000000000e+00
-3.666209030151367188e+01 -7.444440364837646484e+00 3.000000000000000000e+00
2.061596632003784180e+00 -7.514241695404052734e+00 7.000000000000000000e+00
